storyID,story,flag
9130a5d3-0505-4fa3-a089-b0b9817a24a5,"[""Kim's lips felt dry."", ""Kim got some lip gloss that promised to make Kim's lips moist."", ""Kim slathered it on and rubbed Kim's lips together."", 'She felt a horrible tingling and burning.', 'She was allergic to the gloss!']",1
33cbfdb9-c5b8-4359-8587-8c34a591cbec,"['Marissa is turning 16 this year.', ""Marissa's parents are planning a sweet 16."", 'Marissa's parents are going to surprise Marissa.', ""Then Marissa's parents will be holding the party at Marissa's parents' house."", ""The party was a success Marissa was in shock with Marissa's party.""]",1
aadd65e3-084a-44a1-af2e-d5587d072fc0,"['Bree was doing dishes in her kitchen.', ""Suddenly Bree's mom stormed in yelling about a bad report card."", 'Bree and her mom fought and some harsh words were shared.', 'Bree was so disappointed in Karen that Karen left the house.', ""Luckily Bree's mom tracked Bree down and apologized.""]",1
37038fb1-1a3f-4dba-bcda-a674d860db25,"['Dina is getting married in two weeks.', ""Dina's friend Colleen is serving as Dina's maid of honor."", 'Dina is getting a little bit nervous as the date approaches.', ""Colleen is helping calm Dina's fears by being supportive."", 'Dina hopes Dina is not so nervous on the actual day of the wedding.']",1
22a9535e-469d-42a1-ae6e-89a89364d5f3,"['Sarah always wanted to have a pet cat.', ""Sarah's mom knew Sarah was too young for Sarah's own pet."", ""Instead of a cat, Sarah's mom bought Sarah a goldfish."", ""Sarah named Sarah's fish Cat."", 'It looks like Sarah got a pet Cat after all.']",1
7e8f31a9-e6ab-4d0a-8bd2-ae0aceb013c0,"['Adam was expecting an important phone call.', ""Adam carried Adam's phone with Adam all day."", 'Adam was surprised in the evening nobody called.', ""Adam checked Adam's phone."", 'It was on silent mode.']",1
d73d32db-72c9-4ce5-8f19-cc7b6bcb428d,"['Sally and Tommy saw a family of Syrian refugees on TV.', 'Sally and Tommy were sad and wanted to help.', 'Sally and Tommy decided to have a lemonade stand.', 'Sally and Tommy sold lemonade all day Saturday.', 'Tommy and Sally felt glad Tommy and Sally raised fifty two dollars.']",1
a1f46374-81f8-41cd-9028-c6280518f581,"['Tim woke up early one day.', 'Tim decided to eat cereal before work.', 'After taking a bite Tim realized it was stale.', ""Tim decided Tim didn't care."", 'Tim kept eating it after it soaked in the milk a bit.']",1
11d3d2b1-68c3-4383-a3e3-6e1ba49f5c80,"['Tom thought about his health often.', ""Tom would wash Tom's hands 30 times per day."", 'Tom visited a psychologist about this.', 'The psychologist helped Tom significantly.', ""Tom no longer washed Tom's hands excessively.""]",1
f2ca2d76-65b0-46dd-8e5a-9a9d5ba251d1,"['Ben had a huge collection of video games.', ""Ben's favourite was Rocket League."", ""Ben got so good at it, that Ben's team entered a competition."", ""Ben's team tried hard at the competition, but everyone else was too good."", ""Ben's team got knocked out very early.""]",1
19062374-05a5-48ff-b9ed-ad7255118333,"['Charles was about twenty years older than the kids on the court.', ""But Charles knew moves with a basketball they couldn't imagine."", 'During a game this summer the score was tied.', ""Charles had the ball and Charles' team needed one basket to win."", 'Charles pretended to be nervous and then sunk a jump shot!']",1
e8c3272c-29df-4fba-99d2-af2c8026125f,"[""Tor's parents encouraged him to try out gymnastics."", 'Tor begrudgingly accepted their proposition.', 'Tor had a knack for gymnastics.', ""Tor's specialty was the triple beam balance."", 'Tor dreamed of one day being in the Olympics.']",1
ac7eeb08-39bb-41a0-9094-63944f72ef97,"['Lance was at the park.', 'Lance ran into a random dog.', 'Lance tried to approach the dog but the dog seemed angry.', 'It barked and tried to bite Lance.', 'Lance decided to call animal services.']",1
156e5eed-9333-466e-9a04-3b717137cf83,"['Joe was going to the new restaurant with his coworkers for lunch.', ""Joe sent some discount coupons out to Joe's workplace."", ""Joe's coworkers offered some quick and cheap lunch options."", ""It was also very close to Joe's work."", 'Joe hoped it would be his new lunch place to go to.']",1
4faea3b7-146b-4d71-b978-7e980fdec5c5,"['Tim was trying to wash dishes.', ""Tim noticed the water wouldn't drain."", 'Tim tried using a plunger to fix it.', 'After a bit of trying the water started to leave.', 'Tim plunged a bit more just to make sure.']",1
79bbaf1a-3c52-47d4-a6e3-21b6f9ccd593,"['Nala noticed some gray hairs.', 'Nala went out to buy dye right away.', 'Nala applied the dye, but it did not work!', ""Nala's gray hairs were still visible."", 'Nala realized Nala needed a special dye for gray hairs.']",1
06b29bf5-3137-43ac-be49-4629b651f975,"['Robbie wanted a pet cat.', ""Robbie's parents took Robbie to the Humane Society to choose one."", 'Robbie looked at all of the cats in the cages.', 'Finally, Robbie chose a black and grey cat.', ""Robbie and Robbie's parents took the new pet cat home.""]",1
eef1210c-ebc2-41b7-a205-9379e570808a,"['Beatrice was watching the news for the weather one day.', 'The weather reporter said to expect a storm', 'The storm would bring at least ten inches of snow.', 'Beatrice went to the store to stock up on food.', 'It was a good thing Beatrice did because it snowed all day.']",1
59a45e81-4b16-4661-8d92-a4916f3a53ba,"['Phil had always wanted to see Ireland for himself.', 'Phil saved up money for a big trip.', 'Finally it was time for Phil to fly to Ireland.', 'Phil tried the local food and met many people.', 'Phil was happy that Phil had finally visited Ireland.']",1
0ef615a9-b4f3-4290-8c3d-8494ea3b3887,"['Mary had a diary which she used to store her personal thoughts.', ""Mary's brother came into Mary's room and snooped around."", ""Mary's brother found Mary's diary and started reading it."", ""After some time, Mary's brother felt a pang of guilt."", ""Mary's brother returned the diary to its hiding spot.""]",1
3658a621-9cbb-4627-bed2-bc0ffce27a33,"['Eric referees high school football.', 'Every Friday, there is a new game and a new experience.', 'This Friday, the top two teams in the state are playing.', 'Everyone is abuzz about the game.', 'Eric can not wait to referee the game.']",1
f7e74d8d-b8c1-4237-af70-4b41fc509b36,"['Sadie was at her high school prom with her boyfriend.', 'Sadie was thrilled when she learned that she was prom queen.', ""Unfortunately Sadie's boyfriend was not the prom king."", ""While Sadie was thrilled, she didn't want to dance with another guy."", ""Sadie decided to pass on the crown and another girl took Sadie's spot.""]",1
c6260b9b-2233-42a0-9cd2-c966296387e6,"['Sue was headed to the lake for the first time this year.', 'At the lake Sue had installed a large bouncing ball in the water.', 'Sue was excited to be play on it.', 'Once Sue got there Sue was overwhelmed by the size.', 'Sue decided just to sit on the beach.']",1
e2830eff-6336-460c-8d87-ecfd71eded56,"['Marcus noticed that he got dizzy when he got up in the morning.', ""Marcus wasn't old enough for that to be normal, so Marcus called his doctor."", 'The doctor hemmed and hawed for a few minutes.', 'Then Marcus suggested Marcus drink more water every day.', ""Marcus followed the doctor's advice and that solved the problem.""]",1
2ed074b5-0c93-4642-9425-f2789546455e,"[""There was a clown at Eddy's friend's birthday party."", ""Eddy couldn't get over how big the clown's feet were."", 'Eddy asked his mom if people had to have big feet to be clowns.', ""Eddy's mom laughed at his question."", ""Eddy's mom told Eddy that they wore big shoes, but they didn't have extra big feet.""]",1
d2200bdb-5c32-4635-be9e-88b0f1983635,"['Miranda needed to go to the store.', 'Miranda was searching but could not find any clean clothes.', ""Soon Miranda's search began to run long and Miranda grew impatient."", ""Miranda decided to throw on one of her boyfriend's shirts."", ""Luckily Miranda liked the shirt and enjoyed wearing her boyfriend's things.""]",1
2aa02047-804f-43f0-b103-d489897f8c87,"['Cameron went to the playground.', ""Cameron noticed that one of Cameron's friends was crying."", 'Cameron asked his friend if he could help his friend.', ""Cameron's friend wanted to play on the see-saw."", ""Cameron agreed to help Cameron's friend by playing on the see-saw.""]",1
9b4b890c-2b0c-42e2-a291-3a6d36eacae6,"['Gina had always wanted to be in the circus.', ""The trapeze was Gina's real goal."", 'One day, Gina saw an ad for trapeze lessons!', ""Gina signed up and couldn't wait for class to begin."", 'Gina had waited her whole life for this!']",1
0bbcea38-61b9-453d-b106-9cac7a355605,"['Shelley and Hopkins were about to get into an argument.', ""It was about Shelley having insulted Hopkins' culture."", 'Shelley clarified that Shelley had been misunderstood.', 'Hopkins laughed about the misunderstanding.', 'The two avoided the argument and had a pleasant evening together.']",1
12005e89-47d5-459b-840e-8d72084f60c7,"['Lilly is the prettiest girl in her class.', 'But the other kids are jealous of how pretty Lilly is.', ""The girls in Lilly's class tease Lilly about Lilly's looks, hoping Lilly will cry!"", 'When Lilly finally breaks down and cries, the other girls feel bad.', 'The other girls stopped teasing Lilly and are now her best friends.']",1
1ccf9e1f-6f22-4344-b6a0-e90277db9861,"['Madi was hanging out with her little sister while mom took a shower.', 'Madi glanced over to the table and noticed a pair of scissors.', ""Then Madi looked at her sister's hair and saw how long it was getting."", ""Madi grabbed the scissors and cut Emma's hair to Emma's jawline."", ""When mom got downstairs, she was sad to see her sister's first haircut.""]",1
6bd12c23-93ad-4bcc-8a1b-f08f9da41466,"['Eric walked through the city park on his way to a bar.', 'Eric was in a hurry so Eric decided to take a shortcut.', 'Eric hopped over the fence and cut across the grass.', 'A park ranger saw this and yelled at Eric.', 'Eric ran off and hoped that Eric was not being chased.']",1
59200fb5-04e3-40f1-a473-3383edb4c2bd,"['Edna had taken her toddler to the doctor.', ""In the office, Edna's toddler was playing with some toys."", ""The doctor noticed that Edna's toddler really liked one toy."", ""Edna told Edna that Edna's son could keep the toy if Edna's son wanted."", 'Edna thanked the doctor and the baby took the toy home.']",1
3f7b3182-46f4-4304-a070-1d033b9bf2de,"['David had been in business for 10 Years.', ""David didn't understand why a new business was selling more than David."", 'David asked the new business owner what was his secret.', 'The owner told David the secret to success is online marketing.', 'So David paid an SEO firm to put David on the front page of Google.']",1
e3595c89-a522-4300-9f0b-06c2bb0de6cc,"['Brad was a quick learner at the school of music in his city.', ""Brad was the ideal student to have and many of Brad's teachers agreed."", 'Brad was a fast learner and could play any instrument they had.', 'Brad became the next Beethoven and went on to write many compositions.', 'Brad was a genius composer and owed his success to his school of music.']",1
ce6ab2e2-49b1-41ac-a36e-3b9d5f970dff,"['John wanted to do well in school.', 'John was struggling.', 'John hired a tutor.', 'The tutor helped John.', ""John's grades improved.""]",1
45f97a17-635c-4212-b747-a9c74bcd87cf,"['Mickey wanted strawberry ice cream.', 'The ice cream shop was out of strawberry ice cream.', 'Mickey had to choose between chocolate and vanilla.', 'Mickey decided on chocolate.', ""Mickey was less than satisfied with Mickey's ice cream.""]",1
198211d4-3b0f-4078-9f22-5d183d859599,"['Lola was planning to go to the beach with her husband.', ""Lola told Lola's relatives that Lola would go to the beach."", ""Lola's aunt told Lola that she would also come."", 'However, Lola and Max had a fight before the trip.', ""Lola felt very bad that Lola couldn't realize Lola's plans.""]",1
6c38b735-05f9-4786-b83d-598793898de6,"[""Mike turned 21 Year's old one summer day."", ""When Mike woke up, Mike put on some clothes and left Mike's house."", 'Mike drove down to the local grocery store and bought some beers.', 'Mike was very nervous to go home and actually try one.', 'When Mike finally got home, Mike drank the alcohol but became too drunk.']",1
48a20e6e-cb37-4e98-b814-3732458c3079,"['Bill put money into the stock market.', ""Bill invested all of Bill's money in Apple."", ""Apple's stocks went up $300 in one day!"", ""Bill sold Bill's stocks and made millions!"", 'Bill lived a life of luxury after that day.']",1
1da7b6c4-7730-43a9-8db1-e58a901de6ff,"['Allie was driving only five miles above the limit.', 'All the sudden Allie got pulled over.', 'When Allie saw the cop she was awestruck.', 'The cop was very beautiful.', 'Thankfully the cop let Allie go with a warning.']",1
8c62e804-374d-4fa4-9f0a-1c1765cd8fd0,"['Sam loved to fish.', 'Sam would go out onto the lake often.', 'One day Sam caught a huge fish!', ""Sam took Sam's eyes off it for one second and it flopped away!"", 'Sam wanted the fish so badly Sam dived in after it!']",1
04023906-4259-4fe2-9bc9-a35e543004cb,"['Charles notices his hands are a little dirty after working all day.', 'Charles decides to wash them when Charles gets home.', ""Charles washes Charles' hands thoroughly."", ""Charles' hands are clean now."", ""Charles is glad Charles washed Charles' hands.""]",1
41a34fd9-8f5d-4b12-927d-975f6eab98ac,"['Jason woke up to the sound of water.', ""It was coming from Jason's basement."", 'Jason went down to the basement to see what was happening.', 'The basement was totally flooded from a leak!', 'Jason called a plumber to fix everything.']",1
68c7cf29-f185-4371-88a3-fce7486ea503,"['Maggie had been in trouble with the law when she was younger.', 'When Maggie married and had a kid, Maggie was a great mom.', 'Maggie and her husband divorced and her husband filed for custody.', ""The judge held Maggie's past against her and ruled for her husband."", 'Maggie, despondent, fell back into a life of crime.']",1
22852a7e-1951-4dc2-a95d-84a80b3505cd,"[""Lori was watching her aunt's house."", ""Lori decided to borrow her aunt's new car."", 'When Lori was parking she crashed.', 'Lori ran right into the garage door.', ""There were a lot of Lori's damages.""]",1
c41c583a-a9de-4f0b-970f-00208c7dc815,"['Mark entered his work in the art fair.', 'The judges chose one piece to display in the main tent.', 'It attracted a big crowd.', 'Mark decided to sell it to someone.', 'Mark made $10,000 on the one piece!']",1
9e94eb6c-8f96-4c29-b848-2ba626f7c6df,"['Eugene needed extra money.', 'Eugene decided to be a dog walker.', ""Eugene would go to people's homes while they were at work."", ""Eugene'd walk their dogs until they were tired."", 'Eugene liked being outdoors and working with animals.']",1
2e2e4bbf-38e4-4e93-87a8-3836cebfab57,"['Mary decided to take a bath.', 'Mary turned on water and sat into the tub.', 'While Mary put shampoo on her hair she saw spider.', 'Mary got scared.', 'Mary run away from bathtub naked.']",1
d1abd462-a27e-4a85-9ae8-3ed8ae851d4c,"['Joel was very stingy with his money.', 'And Joel always feared Joel would need to use it for an emergency.', 'Joel never took vacations or bought things for Joel.', 'But Joel kept on saving money.', 'Joel felt regretful for never spending more after Joel retired.']",1
8ec15d43-6ae9-495f-99ca-a76f776e7695,"['Becky wanted to impress her pals.', ""Becky showed her pals her dad's prized collection of rocks."", ""When Becky's pals begged, Becky let Becky's pals each keep a rock."", ""The pals left, and Becky looked at the empty spaces in her dad's collection."", 'Becky walked along the road picking up rocks to fill the spaces.']",1
7cbbdf72-be94-4c06-8478-d3952e486488,"['One day granny met a 22 year old man named earl and fell in love.', 'And Earl fell in love with her.', ""Granny and Earl's friends told Granny and Earl that Granny was too old for Earl."", ""However, granny and Earl didn't care about age and decided to marry."", 'Granny and Earl got married and lived happily ever after.']",1
846f8c5b-be2b-4308-aa4d-2e50299eb076,"['Cody had really nice skin until he was about 8 years old.', ""Shortly after Cody's 8th birthday Cody's skin began to itch."", ""As time went on Cody's skin began to peel and it would cause Cody pain."", 'Cody went to the Doctor who ordered tests which showed Cody had eczema.', ""Cody was then prescribed special lotions and now Cody's skin is better.""]",1
